Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
mall,com.macro.mall.model,UmsRoleMenuRelationExample,andIdLessThanOrEqualTo,4,1,1
mall,com.macro.mall.model,UmsRoleMenuRelationExample,andIdIn,4,1,1
mall,com.macro.mall.model,UmsRoleMenuRelationExample,andIdNotIn,4,1,1
mall,com.macro.mall.model,UmsRoleMenuRelationExample,andIdBetween,4,1,2
mall,com.macro.mall.model,UmsRoleMenuRelationExample,andIdNotBetween,4,1,2
mall,com.macro.mall.model,UmsRoleMenuRelationExample,andRoleIdIsNull,4,1,0
mall,com.macro.mall.model,UmsRoleMenuRelationExample,andRoleIdIsNotNull,4,1,0
mall,com.macro.mall.model,UmsRoleMenuRelationExample,andRoleIdEqualTo,4,1,1
mall,com.macro.mall.model,UmsRoleMenuRelationExample,andRoleIdNotEqualTo,4,1,1
mall,com.macro.mall.model,UmsRoleMenuRelationExample,andRoleIdGreaterThan,4,1,1
mall,com.macro.mall.model,UmsRoleMenuRelationExample,andRoleIdGreaterThanOrEqualTo,4,1,1
mall,com.macro.mall.model,UmsRoleMenuRelationExample,andRoleIdLessThan,4,1,1
mall,com.macro.mall.model,UmsRoleMenuRelationExample,andRoleIdLessThanOrEqualTo,4,1,1
mall,com.macro.mall.model,UmsRoleMenuRelationExample,andRoleIdIn,4,1,1
mall,com.macro.mall.model,UmsRoleMenuRelationExample,andRoleIdNotIn,4,1,1
mall,com.macro.mall.model,UmsRoleMenuRelationExample,andRoleIdBetween,4,1,2
mall,com.macro.mall.model,UmsRoleMenuRelationExample,andRoleIdNotBetween,4,1,2
mall,com.macro.mall.model,UmsRoleMenuRelationExample,andMenuIdIsNull,4,1,0
mall,com.macro.mall.model,UmsRoleMenuRelationExample,andMenuIdIsNotNull,4,1,0
mall,com.macro.mall.model,UmsRoleMenuRelationExample,andMenuIdEqualTo,4,1,1
mall,com.macro.mall.model,UmsRoleMenuRelationExample,andMenuIdNotEqualTo,4,1,1
mall,com.macro.mall.model,UmsRoleMenuRelationExample,andMenuIdGreaterThan,4,1,1
mall,com.macro.mall.model,UmsRoleMenuRelationExample,andMenuIdGreaterThanOrEqualTo,4,1,1
mall,com.macro.mall.model,UmsRoleMenuRelationExample,andMenuIdLessThan,4,1,1
mall,com.macro.mall.model,UmsRoleMenuRelationExample,andMenuIdLessThanOrEqualTo,4,1,1
mall,com.macro.mall.model,UmsRoleMenuRelationExample,andMenuIdIn,4,1,1
mall,com.macro.mall.model,UmsRoleMenuRelationExample,andMenuIdNotIn,4,1,1
mall,com.macro.mall.model,UmsRoleMenuRelationExample,andMenuIdBetween,4,1,2
mall,com.macro.mall.model,UmsRoleMenuRelationExample,andMenuIdNotBetween,4,1,2
mall,com.macro.mall.model,UmsRoleMenuRelationExample,Criteria,3,1,0
mall,com.macro.mall.model,UmsRoleMenuRelationExample,getCondition,3,1,0
mall,com.macro.mall.model,UmsRoleMenuRelationExample,getValue,3,1,0
mall,com.macro.mall.model,UmsRoleMenuRelationExample,getSecondValue,3,1,0
mall,com.macro.mall.model,UmsRoleMenuRelationExample,isNoValue,3,1,0
mall,com.macro.mall.model,UmsRoleMenuRelationExample,isSingleValue,3,1,0
mall,com.macro.mall.model,UmsRoleMenuRelationExample,isBetweenValue,3,1,0
mall,com.macro.mall.model,UmsRoleMenuRelationExample,isListValue,3,1,0
mall,com.macro.mall.model,UmsRoleMenuRelationExample,getTypeHandler,3,1,0
mall,com.macro.mall.model,UmsRoleMenuRelationExample,Criterion,6,1,1
mall,com.macro.mall.model,UmsRoleMenuRelationExample,Criterion,12,2,3
mall,com.macro.mall.model,UmsRoleMenuRelationExample,Criterion,3,1,2
mall,com.macro.mall.model,UmsRoleMenuRelationExample,Criterion,8,1,4
mall,com.macro.mall.model,UmsRoleMenuRelationExample,Criterion,3,1,3
mall,com.macro.mall.model,GeneratedCriteria,GeneratedCriteria,4,1,0
mall,com.macro.mall.model,GeneratedCriteria,isValid,3,1,0
mall,com.macro.mall.model,GeneratedCriteria,getAllCriteria,3,1,0
mall,com.macro.mall.model,GeneratedCriteria,getCriteria,3,1,0
mall,com.macro.mall.model,GeneratedCriteria,addCriterion,6,2,1
mall,com.macro.mall.model,GeneratedCriteria,addCriterion,6,2,3
mall,com.macro.mall.model,GeneratedCriteria,addCriterion,6,2,4
mall,com.macro.mall.model,GeneratedCriteria,andIdIsNull,4,1,0
mall,com.macro.mall.model,GeneratedCriteria,andIdIsNotNull,4,1,0
mall,com.macro.mall.model,GeneratedCriteria,andIdEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andIdNotEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andIdGreaterThan,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andIdGreaterThanOrEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andIdLessThan,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andIdLessThanOrEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andIdIn,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andIdNotIn,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andIdBetween,4,1,2
mall,com.macro.mall.model,GeneratedCriteria,andIdNotBetween,4,1,2
mall,com.macro.mall.model,GeneratedCriteria,andRoleIdIsNull,4,1,0
mall,com.macro.mall.model,GeneratedCriteria,andRoleIdIsNotNull,4,1,0
mall,com.macro.mall.model,GeneratedCriteria,andRoleIdEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andRoleIdNotEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andRoleIdGreaterThan,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andRoleIdGreaterThanOrEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andRoleIdLessThan,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andRoleIdLessThanOrEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andRoleIdIn,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andRoleIdNotIn,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andRoleIdBetween,4,1,2
mall,com.macro.mall.model,GeneratedCriteria,andRoleIdNotBetween,4,1,2
mall,com.macro.mall.model,GeneratedCriteria,andMenuIdIsNull,4,1,0
mall,com.macro.mall.model,GeneratedCriteria,andMenuIdIsNotNull,4,1,0
mall,com.macro.mall.model,GeneratedCriteria,andMenuIdEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andMenuIdNotEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andMenuIdGreaterThan,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andMenuIdGreaterThanOrEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andMenuIdLessThan,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andMenuIdLessThanOrEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andMenuIdIn,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andMenuIdNotIn,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andMenuIdBetween,4,1,2
mall,com.macro.mall.model,GeneratedCriteria,andMenuIdNotBetween,4,1,2
mall,com.macro.mall.model,Criteria,Criteria,3,1,0
mall,com.macro.mall.model,Criterion,getCondition,3,1,0
mall,com.macro.mall.model,Criterion,getValue,3,1,0
mall,com.macro.mall.model,Criterion,getSecondValue,3,1,0
mall,com.macro.mall.model,Criterion,isNoValue,3,1,0
mall,com.macro.mall.model,Criterion,isSingleValue,3,1,0
mall,com.macro.mall.model,Criterion,isBetweenValue,3,1,0
mall,com.macro.mall.model,Criterion,isListValue,3,1,0
mall,com.macro.mall.model,Criterion,getTypeHandler,3,1,0
mall,com.macro.mall.model,Criterion,Criterion,6,1,1
mall,com.macro.mall.model,Criterion,Criterion,12,2,3
mall,com.macro.mall.model,Criterion,Criterion,3,1,2
mall,com.macro.mall.model,Criterion,Criterion,8,1,4
mall,com.macro.mall.model,Criterion,Criterion,3,1,3
mall,com.macro.mall.model,UmsRolePermissionRelation,getId,3,1,0
mall,com.macro.mall.model,UmsRolePermissionRelation,setId,3,1,1
mall,com.macro.mall.model,UmsRolePermissionRelation,getRoleId,3,1,0
mall,com.macro.mall.model,UmsRolePermissionRelation,setRoleId,3,1,1
mall,com.macro.mall.model,UmsRolePermissionRelation,getPermissionId,3,1,0
mall,com.macro.mall.model,UmsRolePermissionRelation,setPermissionId,3,1,1
mall,com.macro.mall.model,UmsRolePermissionRelation,toString,12,1,0
mall,com.macro.mall.model,UmsRolePermissionRelationExample,UmsRolePermissionRelationExample,3,1,0
mall,com.macro.mall.model,UmsRolePermissionRelationExample,setOrderByClause,3,1,1
mall,com.macro.mall.model,UmsRolePermissionRelationExample,getOrderByClause,3,1,0
mall,com.macro.mall.model,UmsRolePermissionRelationExample,setDistinct,3,1,1
mall,com.macro.mall.model,UmsRolePermissionRelationExample,isDistinct,3,1,0
mall,com.macro.mall.model,UmsRolePermissionRelationExample,getOredCriteria,3,1,0
mall,com.macro.mall.model,UmsRolePermissionRelationExample,or,3,1,1
mall,com.macro.mall.model,UmsRolePermissionRelationExample,or,5,1,0
mall,com.macro.mall.model,UmsRolePermissionRelationExample,createCriteria,7,2,0
mall,com.macro.mall.model,UmsRolePermissionRelationExample,createCriteriaInternal,4,1,0
mall,com.macro.mall.model,UmsRolePermissionRelationExample,clear,5,1,0
mall,com.macro.mall.model,UmsRolePermissionRelationExample,GeneratedCriteria,4,1,0
mall,com.macro.mall.model,UmsRolePermissionRelationExample,isValid,3,1,0
mall,com.macro.mall.model,UmsRolePermissionRelationExample,getAllCriteria,3,1,0
mall,com.macro.mall.model,UmsRolePermissionRelationExample,getCriteria,3,1,0
mall,com.macro.mall.model,UmsRolePermissionRelationExample,addCriterion,6,2,1
mall,com.macro.mall.model,UmsRolePermissionRelationExample,addCriterion,6,2,3
mall,com.macro.mall.model,UmsRolePermissionRelationExample,addCriterion,6,2,4
mall,com.macro.mall.model,UmsRolePermissionRelationExample,andIdIsNull,4,1,0
mall,com.macro.mall.model,UmsRolePermissionRelationExample,andIdIsNotNull,4,1,0
mall,com.macro.mall.model,UmsRolePermissionRelationExample,andIdEqualTo,4,1,1
mall,com.macro.mall.model,UmsRolePermissionRelationExample,andIdNotEqualTo,4,1,1
mall,com.macro.mall.model,UmsRolePermissionRelationExample,andIdGreaterThan,4,1,1
mall,com.macro.mall.model,UmsRolePermissionRelationExample,andIdGreaterThanOrEqualTo,4,1,1
mall,com.macro.mall.model,UmsRolePermissionRelationExample,andIdLessThan,4,1,1
mall,com.macro.mall.model,UmsRolePermissionRelationExample,andIdLessThanOrEqualTo,4,1,1
mall,com.macro.mall.model,UmsRolePermissionRelationExample,andIdIn,4,1,1
mall,com.macro.mall.model,UmsRolePermissionRelationExample,andIdNotIn,4,1,1
mall,com.macro.mall.model,UmsRolePermissionRelationExample,andIdBetween,4,1,2
mall,com.macro.mall.model,UmsRolePermissionRelationExample,andIdNotBetween,4,1,2
mall,com.macro.mall.model,UmsRolePermissionRelationExample,andRoleIdIsNull,4,1,0
mall,com.macro.mall.model,UmsRolePermissionRelationExample,andRoleIdIsNotNull,4,1,0
mall,com.macro.mall.model,UmsRolePermissionRelationExample,andRoleIdEqualTo,4,1,1
mall,com.macro.mall.model,UmsRolePermissionRelationExample,andRoleIdNotEqualTo,4,1,1
mall,com.macro.mall.model,UmsRolePermissionRelationExample,andRoleIdGreaterThan,4,1,1
mall,com.macro.mall.model,UmsRolePermissionRelationExample,andRoleIdGreaterThanOrEqualTo,4,1,1
mall,com.macro.mall.model,UmsRolePermissionRelationExample,andRoleIdLessThan,4,1,1
mall,com.macro.mall.model,UmsRolePermissionRelationExample,andRoleIdLessThanOrEqualTo,4,1,1
mall,com.macro.mall.model,UmsRolePermissionRelationExample,andRoleIdIn,4,1,1
mall,com.macro.mall.model,UmsRolePermissionRelationExample,andRoleIdNotIn,4,1,1
mall,com.macro.mall.model,UmsRolePermissionRelationExample,andRoleIdBetween,4,1,2
mall,com.macro.mall.model,UmsRolePermissionRelationExample,andRoleIdNotBetween,4,1,2
mall,com.macro.mall.model,UmsRolePermissionRelationExample,andPermissionIdIsNull,4,1,0
mall,com.macro.mall.model,UmsRolePermissionRelationExample,andPermissionIdIsNotNull,4,1,0
mall,com.macro.mall.model,UmsRolePermissionRelationExample,andPermissionIdEqualTo,4,1,1
mall,com.macro.mall.model,UmsRolePermissionRelationExample,andPermissionIdNotEqualTo,4,1,1
mall,com.macro.mall.model,UmsRolePermissionRelationExample,andPermissionIdGreaterThan,4,1,1
mall,com.macro.mall.model,UmsRolePermissionRelationExample,andPermissionIdGreaterThanOrEqualTo,4,1,1
mall,com.macro.mall.model,UmsRolePermissionRelationExample,andPermissionIdLessThan,4,1,1
mall,com.macro.mall.model,UmsRolePermissionRelationExample,andPermissionIdLessThanOrEqualTo,4,1,1
mall,com.macro.mall.model,UmsRolePermissionRelationExample,andPermissionIdIn,4,1,1
mall,com.macro.mall.model,UmsRolePermissionRelationExample,andPermissionIdNotIn,4,1,1
mall,com.macro.mall.model,UmsRolePermissionRelationExample,andPermissionIdBetween,4,1,2
mall,com.macro.mall.model,UmsRolePermissionRelationExample,andPermissionIdNotBetween,4,1,2
mall,com.macro.mall.model,UmsRolePermissionRelationExample,Criteria,3,1,0
mall,com.macro.mall.model,UmsRolePermissionRelationExample,getCondition,3,1,0
mall,com.macro.mall.model,UmsRolePermissionRelationExample,getValue,3,1,0
mall,com.macro.mall.model,UmsRolePermissionRelationExample,getSecondValue,3,1,0
mall,com.macro.mall.model,UmsRolePermissionRelationExample,isNoValue,3,1,0
mall,com.macro.mall.model,UmsRolePermissionRelationExample,isSingleValue,3,1,0
mall,com.macro.mall.model,UmsRolePermissionRelationExample,isBetweenValue,3,1,0
mall,com.macro.mall.model,UmsRolePermissionRelationExample,isListValue,3,1,0
mall,com.macro.mall.model,UmsRolePermissionRelationExample,getTypeHandler,3,1,0
mall,com.macro.mall.model,UmsRolePermissionRelationExample,Criterion,6,1,1
mall,com.macro.mall.model,UmsRolePermissionRelationExample,Criterion,12,2,3
mall,com.macro.mall.model,UmsRolePermissionRelationExample,Criterion,3,1,2
mall,com.macro.mall.model,UmsRolePermissionRelationExample,Criterion,8,1,4
mall,com.macro.mall.model,UmsRolePermissionRelationExample,Criterion,3,1,3
mall,com.macro.mall.model,GeneratedCriteria,GeneratedCriteria,4,1,0
mall,com.macro.mall.model,GeneratedCriteria,isValid,3,1,0
mall,com.macro.mall.model,GeneratedCriteria,getAllCriteria,3,1,0
mall,com.macro.mall.model,GeneratedCriteria,getCriteria,3,1,0
mall,com.macro.mall.model,GeneratedCriteria,addCriterion,6,2,1
mall,com.macro.mall.model,GeneratedCriteria,addCriterion,6,2,3
mall,com.macro.mall.model,GeneratedCriteria,addCriterion,6,2,4
mall,com.macro.mall.model,GeneratedCriteria,andIdIsNull,4,1,0
mall,com.macro.mall.model,GeneratedCriteria,andIdIsNotNull,4,1,0
mall,com.macro.mall.model,GeneratedCriteria,andIdEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andIdNotEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andIdGreaterThan,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andIdGreaterThanOrEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andIdLessThan,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andIdLessThanOrEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andIdIn,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andIdNotIn,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andIdBetween,4,1,2
mall,com.macro.mall.model,GeneratedCriteria,andIdNotBetween,4,1,2
mall,com.macro.mall.model,GeneratedCriteria,andRoleIdIsNull,4,1,0
mall,com.macro.mall.model,GeneratedCriteria,andRoleIdIsNotNull,4,1,0
mall,com.macro.mall.model,GeneratedCriteria,andRoleIdEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andRoleIdNotEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andRoleIdGreaterThan,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andRoleIdGreaterThanOrEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andRoleIdLessThan,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andRoleIdLessThanOrEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andRoleIdIn,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andRoleIdNotIn,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andRoleIdBetween,4,1,2
mall,com.macro.mall.model,GeneratedCriteria,andRoleIdNotBetween,4,1,2
mall,com.macro.mall.model,GeneratedCriteria,andPermissionIdIsNull,4,1,0
mall,com.macro.mall.model,GeneratedCriteria,andPermissionIdIsNotNull,4,1,0
mall,com.macro.mall.model,GeneratedCriteria,andPermissionIdEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andPermissionIdNotEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andPermissionIdGreaterThan,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andPermissionIdGreaterThanOrEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andPermissionIdLessThan,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andPermissionIdLessThanOrEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andPermissionIdIn,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andPermissionIdNotIn,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andPermissionIdBetween,4,1,2
mall,com.macro.mall.model,GeneratedCriteria,andPermissionIdNotBetween,4,1,2
mall,com.macro.mall.model,Criteria,Criteria,3,1,0
mall,com.macro.mall.model,Criterion,getCondition,3,1,0
mall,com.macro.mall.model,Criterion,getValue,3,1,0
mall,com.macro.mall.model,Criterion,getSecondValue,3,1,0
mall,com.macro.mall.model,Criterion,isNoValue,3,1,0
mall,com.macro.mall.model,Criterion,isSingleValue,3,1,0
mall,com.macro.mall.model,Criterion,isBetweenValue,3,1,0
mall,com.macro.mall.model,Criterion,isListValue,3,1,0
mall,com.macro.mall.model,Criterion,getTypeHandler,3,1,0
mall,com.macro.mall.model,Criterion,Criterion,6,1,1
mall,com.macro.mall.model,Criterion,Criterion,12,2,3
mall,com.macro.mall.model,Criterion,Criterion,3,1,2
mall,com.macro.mall.model,Criterion,Criterion,8,1,4
mall,com.macro.mall.model,Criterion,Criterion,3,1,3
mall,com.macro.mall.model,UmsRoleResourceRelation,getId,3,1,0
mall,com.macro.mall.model,UmsRoleResourceRelation,setId,3,1,1
mall,com.macro.mall.model,UmsRoleResourceRelation,getRoleId,3,1,0
mall,com.macro.mall.model,UmsRoleResourceRelation,setRoleId,3,1,1
mall,com.macro.mall.model,UmsRoleResourceRelation,getResourceId,3,1,0
mall,com.macro.mall.model,UmsRoleResourceRelation,setResourceId,3,1,1
mall,com.macro.mall.model,UmsRoleResourceRelation,toString,12,1,0
mall,com.macro.mall.model,UmsRoleResourceRelationExample,UmsRoleResourceRelationExample,3,1,0
mall,com.macro.mall.model,UmsRoleResourceRelationExample,setOrderByClause,3,1,1
mall,com.macro.mall.model,UmsRoleResourceRelationExample,getOrderByClause,3,1,0
mall,com.macro.mall.model,UmsRoleResourceRelationExample,setDistinct,3,1,1
mall,com.macro.mall.model,UmsRoleResourceRelationExample,isDistinct,3,1,0
mall,com.macro.mall.model,UmsRoleResourceRelationExample,getOredCriteria,3,1,0
mall,com.macro.mall.model,UmsRoleResourceRelationExample,or,3,1,1
mall,com.macro.mall.model,UmsRoleResourceRelationExample,or,5,1,0
mall,com.macro.mall.model,UmsRoleResourceRelationExample,createCriteria,7,2,0
mall,com.macro.mall.model,UmsRoleResourceRelationExample,createCriteriaInternal,4,1,0
mall,com.macro.mall.model,UmsRoleResourceRelationExample,clear,5,1,0
mall,com.macro.mall.model,UmsRoleResourceRelationExample,GeneratedCriteria,4,1,0
mall,com.macro.mall.model,UmsRoleResourceRelationExample,isValid,3,1,0
mall,com.macro.mall.model,UmsRoleResourceRelationExample,getAllCriteria,3,1,0
mall,com.macro.mall.model,UmsRoleResourceRelationExample,getCriteria,3,1,0
mall,com.macro.mall.model,UmsRoleResourceRelationExample,addCriterion,6,2,1
mall,com.macro.mall.model,UmsRoleResourceRelationExample,addCriterion,6,2,3
mall,com.macro.mall.model,UmsRoleResourceRelationExample,addCriterion,6,2,4
mall,com.macro.mall.model,UmsRoleResourceRelationExample,andIdIsNull,4,1,0
mall,com.macro.mall.model,UmsRoleResourceRelationExample,andIdIsNotNull,4,1,0
mall,com.macro.mall.model,UmsRoleResourceRelationExample,andIdEqualTo,4,1,1
mall,com.macro.mall.model,UmsRoleResourceRelationExample,andIdNotEqualTo,4,1,1
mall,com.macro.mall.model,UmsRoleResourceRelationExample,andIdGreaterThan,4,1,1
mall,com.macro.mall.model,UmsRoleResourceRelationExample,andIdGreaterThanOrEqualTo,4,1,1
mall,com.macro.mall.model,UmsRoleResourceRelationExample,andIdLessThan,4,1,1
mall,com.macro.mall.model,UmsRoleResourceRelationExample,andIdLessThanOrEqualTo,4,1,1
mall,com.macro.mall.model,UmsRoleResourceRelationExample,andIdIn,4,1,1
mall,com.macro.mall.model,UmsRoleResourceRelationExample,andIdNotIn,4,1,1
mall,com.macro.mall.model,UmsRoleResourceRelationExample,andIdBetween,4,1,2
mall,com.macro.mall.model,UmsRoleResourceRelationExample,andIdNotBetween,4,1,2
mall,com.macro.mall.model,UmsRoleResourceRelationExample,andRoleIdIsNull,4,1,0
mall,com.macro.mall.model,UmsRoleResourceRelationExample,andRoleIdIsNotNull,4,1,0
mall,com.macro.mall.model,UmsRoleResourceRelationExample,andRoleIdEqualTo,4,1,1
mall,com.macro.mall.model,UmsRoleResourceRelationExample,andRoleIdNotEqualTo,4,1,1
mall,com.macro.mall.model,UmsRoleResourceRelationExample,andRoleIdGreaterThan,4,1,1
mall,com.macro.mall.model,UmsRoleResourceRelationExample,andRoleIdGreaterThanOrEqualTo,4,1,1
mall,com.macro.mall.model,UmsRoleResourceRelationExample,andRoleIdLessThan,4,1,1
mall,com.macro.mall.model,UmsRoleResourceRelationExample,andRoleIdLessThanOrEqualTo,4,1,1
mall,com.macro.mall.model,UmsRoleResourceRelationExample,andRoleIdIn,4,1,1
mall,com.macro.mall.model,UmsRoleResourceRelationExample,andRoleIdNotIn,4,1,1
mall,com.macro.mall.model,UmsRoleResourceRelationExample,andRoleIdBetween,4,1,2
mall,com.macro.mall.model,UmsRoleResourceRelationExample,andRoleIdNotBetween,4,1,2
mall,com.macro.mall.model,UmsRoleResourceRelationExample,andResourceIdIsNull,4,1,0
mall,com.macro.mall.model,UmsRoleResourceRelationExample,andResourceIdIsNotNull,4,1,0
mall,com.macro.mall.model,UmsRoleResourceRelationExample,andResourceIdEqualTo,4,1,1
mall,com.macro.mall.model,UmsRoleResourceRelationExample,andResourceIdNotEqualTo,4,1,1
mall,com.macro.mall.model,UmsRoleResourceRelationExample,andResourceIdGreaterThan,4,1,1
mall,com.macro.mall.model,UmsRoleResourceRelationExample,andResourceIdGreaterThanOrEqualTo,4,1,1
mall,com.macro.mall.model,UmsRoleResourceRelationExample,andResourceIdLessThan,4,1,1
mall,com.macro.mall.model,UmsRoleResourceRelationExample,andResourceIdLessThanOrEqualTo,4,1,1
mall,com.macro.mall.model,UmsRoleResourceRelationExample,andResourceIdIn,4,1,1
mall,com.macro.mall.model,UmsRoleResourceRelationExample,andResourceIdNotIn,4,1,1
mall,com.macro.mall.model,UmsRoleResourceRelationExample,andResourceIdBetween,4,1,2
mall,com.macro.mall.model,UmsRoleResourceRelationExample,andResourceIdNotBetween,4,1,2
mall,com.macro.mall.model,UmsRoleResourceRelationExample,Criteria,3,1,0
mall,com.macro.mall.model,UmsRoleResourceRelationExample,getCondition,3,1,0
mall,com.macro.mall.model,UmsRoleResourceRelationExample,getValue,3,1,0
mall,com.macro.mall.model,UmsRoleResourceRelationExample,getSecondValue,3,1,0
mall,com.macro.mall.model,UmsRoleResourceRelationExample,isNoValue,3,1,0
mall,com.macro.mall.model,UmsRoleResourceRelationExample,isSingleValue,3,1,0
mall,com.macro.mall.model,UmsRoleResourceRelationExample,isBetweenValue,3,1,0
mall,com.macro.mall.model,UmsRoleResourceRelationExample,isListValue,3,1,0
mall,com.macro.mall.model,UmsRoleResourceRelationExample,getTypeHandler,3,1,0
mall,com.macro.mall.model,UmsRoleResourceRelationExample,Criterion,6,1,1
mall,com.macro.mall.model,UmsRoleResourceRelationExample,Criterion,12,2,3
mall,com.macro.mall.model,UmsRoleResourceRelationExample,Criterion,3,1,2
mall,com.macro.mall.model,UmsRoleResourceRelationExample,Criterion,8,1,4
mall,com.macro.mall.model,UmsRoleResourceRelationExample,Criterion,3,1,3
mall,com.macro.mall.model,GeneratedCriteria,GeneratedCriteria,4,1,0
mall,com.macro.mall.model,GeneratedCriteria,isValid,3,1,0
mall,com.macro.mall.model,GeneratedCriteria,getAllCriteria,3,1,0
mall,com.macro.mall.model,GeneratedCriteria,getCriteria,3,1,0
mall,com.macro.mall.model,GeneratedCriteria,addCriterion,6,2,1
mall,com.macro.mall.model,GeneratedCriteria,addCriterion,6,2,3
mall,com.macro.mall.model,GeneratedCriteria,addCriterion,6,2,4
mall,com.macro.mall.model,GeneratedCriteria,andIdIsNull,4,1,0
mall,com.macro.mall.model,GeneratedCriteria,andIdIsNotNull,4,1,0
mall,com.macro.mall.model,GeneratedCriteria,andIdEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andIdNotEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andIdGreaterThan,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andIdGreaterThanOrEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andIdLessThan,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andIdLessThanOrEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andIdIn,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andIdNotIn,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andIdBetween,4,1,2
mall,com.macro.mall.model,GeneratedCriteria,andIdNotBetween,4,1,2
mall,com.macro.mall.model,GeneratedCriteria,andRoleIdIsNull,4,1,0
mall,com.macro.mall.model,GeneratedCriteria,andRoleIdIsNotNull,4,1,0
mall,com.macro.mall.model,GeneratedCriteria,andRoleIdEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andRoleIdNotEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andRoleIdGreaterThan,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andRoleIdGreaterThanOrEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andRoleIdLessThan,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andRoleIdLessThanOrEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andRoleIdIn,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andRoleIdNotIn,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andRoleIdBetween,4,1,2
mall,com.macro.mall.model,GeneratedCriteria,andRoleIdNotBetween,4,1,2
mall,com.macro.mall.model,GeneratedCriteria,andResourceIdIsNull,4,1,0
mall,com.macro.mall.model,GeneratedCriteria,andResourceIdIsNotNull,4,1,0
mall,com.macro.mall.model,GeneratedCriteria,andResourceIdEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andResourceIdNotEqualTo,4,1,1
